Code,Date,Recovered,Confirmed,Deaths,Active
AD,2020-03-24 00:00:00+00:00,1.0,164.0,1.0,162.0
AD,2020-03-25 00:00:00+00:00,1.0,188.0,1.0,186.0
AD,2020-03-26 00:00:00+00:00,1.0,224.0,3.0,220.0
AD,2020-03-27 00:00:00+00:00,1.0,267.0,3.0,263.0
AD,2020-03-28 00:00:00+00:00,1.0,308.0,3.0,304.0
AD,2020-03-29 00:00:00+00:00,1.0,334.0,6.0,327.0
AD,2020-03-30 00:00:00+00:00,10.0,370.0,8.0,352.0
AD,2020-03-31 00:00:00+00:00,10.0,376.0,12.0,354.0
AD,2020-04-01 00:00:00+00:00,10.0,390.0,14.0,366.0
AD,2020-04-02 00:00:00+00:00,10.0,428.0,15.0,403.0
AD,2020-04-03 00:00:00+00:00,16.0,439.0,16.0,407.0
AD,2020-04-04 00:00:00+00:00,21.0,466.0,17.0,428.0
AD,2020-04-05 00:00:00+00:00,26.0,501.0,18.0,457.0
AD,2020-04-06 00:00:00+00:00,31.0,525.0,21.0,473.0
AD,2020-04-07 00:00:00+00:00,39.0,545.0,22.0,484.0
AD,2020-04-08 00:00:00+00:00,52.0,564.0,23.0,489.0
AD,2020-04-09 00:00:00+00:00,58.0,583.0,25.0,500.0
AE,2020-01-22 00:00:00+00:00,0.0,0.0,0.0,0.0
AE,2020-01-23 00:00:00+00:00,0.0,0.0,0.0,0.0
AE,2020-01-24 00:00:00+00:00,0.0,0.0,0.0,0.0
AE,2020-01-25 00:00:00+00:00,0.0,0.0,0.0,0.0
AE,2020-01-26 00:00:00+00:00,0.0,0.0,0.0,0.0
AE,2020-01-27 00:00:00+00:00,0.0,0.0,0.0,0.0
AE,2020-01-28 00:00:00+00:00,0.0,0.0,0.0,0.0
AE,2020-01-29 00:00:00+00:00,0.0,4.0,0.0,4.0
AE,2020-01-30 00:00:00+00:00,0.0,4.0,0.0,4.0
AE,2020-01-31 00:00:00+00:00,0.0,4.0,0.0,4.0
AE,2020-02-01 00:00:00+00:00,0.0,4.0,0.0,4.0
AE,2020-02-02 00:00:00+00:00,0.0,5.0,0.0,5.0
AE,2020-02-03 00:00:00+00:00,0.0,5.0,0.0,5.0
AE,2020-02-04 00:00:00+00:00,0.0,5.0,0.0,5.0
AE,2020-02-05 00:00:00+00:00,0.0,5.0,0.0,5.0
AE,2020-02-06 00:00:00+00:00,0.0,5.0,0.0,5.0
AE,2020-02-07 00:00:00+00:00,0.0,5.0,0.0,5.0
AE,2020-02-08 00:00:00+00:00,0.0,7.0,0.0,7.0
AE,2020-02-09 00:00:00+00:00,0.0,7.0,0.0,7.0
AE,2020-02-10 00:00:00+00:00,0.0,8.0,0.0,8.0
AE,2020-02-11 00:00:00+00:00,0.0,8.0,0.0,8.0
AE,2020-02-12 00:00:00+00:00,1.0,8.0,0.0,7.0
AE,2020-02-13 00:00:00+00:00,1.0,8.0,0.0,7.0
AE,2020-02-14 00:00:00+00:00,1.0,8.0,0.0,7.0
AE,2020-02-15 00:00:00+00:00,3.0,8.0,0.0,5.0
AE,2020-02-16 00:00:00+00:00,4.0,9.0,0.0,5.0
AE,2020-02-17 00:00:00+00:00,4.0,9.0,0.0,5.0
AE,2020-02-18 00:00:00+00:00,4.0,9.0,0.0,5.0
AE,2020-02-19 00:00:00+00:00,4.0,9.0,0.0,5.0
AE,2020-02-20 00:00:00+00:00,4.0,9.0,0.0,5.0
AE,2020-02-21 00:00:00+00:00,4.0,9.0,0.0,5.0
AE,2020-02-22 00:00:00+00:00,4.0,13.0,0.0,9.0
AE,2020-02-23 00:00:00+00:00,4.0,13.0,0.0,9.0
AE,2020-02-24 00:00:00+00:00,4.0,13.0,0.0,9.0
AE,2020-02-25 00:00:00+00:00,4.0,13.0,0.0,9.0
AE,2020-02-26 00:00:00+00:00,4.0,13.0,0.0,9.0
AE,2020-02-27 00:00:00+00:00,4.0,13.0,0.0,9.0
AE,2020-02-28 00:00:00+00:00,5.0,19.0,0.0,14.0
AE,2020-02-29 00:00:00+00:00,5.0,21.0,0.0,16.0
AE,2020-03-01 00:00:00+00:00,5.0,21.0,0.0,16.0
AE,2020-03-02 00:00:00+00:00,5.0,21.0,0.0,16.0
AE,2020-03-03 00:00:00+00:00,5.0,27.0,0.0,22.0
AE,2020-03-04 00:00:00+00:00,5.0,27.0,0.0,22.0
AE,2020-03-05 00:00:00+00:00,5.0,29.0,0.0,24.0
AE,2020-03-06 00:00:00+00:00,5.0,29.0,0.0,24.0
AE,2020-03-07 00:00:00+00:00,7.0,45.0,0.0,38.0
AE,2020-03-08 00:00:00+00:00,7.0,45.0,0.0,38.0
AE,2020-03-09 00:00:00+00:00,7.0,45.0,0.0,38.0
AE,2020-03-10 00:00:00+00:00,12.0,74.0,0.0,62.0
AE,2020-03-11 00:00:00+00:00,17.0,74.0,0.0,57.0
AE,2020-03-12 00:00:00+00:00,17.0,85.0,0.0,68.0
AE,2020-03-13 00:00:00+00:00,17.0,85.0,0.0,68.0
AE,2020-03-14 00:00:00+00:00,17.0,85.0,0.0,68.0
AE,2020-03-15 00:00:00+00:00,23.0,98.0,0.0,75.0
AE,2020-03-16 00:00:00+00:00,23.0,98.0,0.0,75.0
AE,2020-03-17 00:00:00+00:00,23.0,98.0,0.0,75.0
AE,2020-03-18 00:00:00+00:00,26.0,113.0,0.0,87.0
AE,2020-03-19 00:00:00+00:00,31.0,140.0,0.0,109.0
AE,2020-03-20 00:00:00+00:00,31.0,140.0,2.0,107.0
AE,2020-03-21 00:00:00+00:00,38.0,153.0,2.0,113.0
AE,2020-03-22 00:00:00+00:00,38.0,153.0,2.0,113.0
AE,2020-03-23 00:00:00+00:00,38.0,198.0,2.0,158.0
AE,2020-03-24 00:00:00+00:00,45.0,248.0,2.0,201.0
AE,2020-03-25 00:00:00+00:00,52.0,333.0,2.0,279.0
AE,2020-03-26 00:00:00+00:00,52.0,333.0,2.0,279.0
AE,2020-03-27 00:00:00+00:00,52.0,405.0,2.0,351.0
AE,2020-03-28 00:00:00+00:00,52.0,468.0,2.0,414.0
AE,2020-03-29 00:00:00+00:00,58.0,570.0,3.0,509.0
AE,2020-03-30 00:00:00+00:00,61.0,611.0,5.0,545.0
AE,2020-03-31 00:00:00+00:00,61.0,664.0,6.0,597.0
AE,2020-04-01 00:00:00+00:00,61.0,814.0,8.0,745.0
AE,2020-04-02 00:00:00+00:00,96.0,1024.0,8.0,920.0
AE,2020-04-03 00:00:00+00:00,108.0,1264.0,9.0,1147.0
AE,2020-04-04 00:00:00+00:00,125.0,1505.0,10.0,1370.0
AE,2020-04-05 00:00:00+00:00,144.0,1799.0,10.0,1645.0
AE,2020-04-06 00:00:00+00:00,167.0,2076.0,11.0,1898.0
AE,2020-04-07 00:00:00+00:00,186.0,2359.0,12.0,2161.0
AE,2020-04-08 00:00:00+00:00,239.0,2659.0,12.0,2408.0
AE,2020-04-09 00:00:00+00:00,268.0,2990.0,14.0,2708.0
AF,2020-01-22 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-01-23 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-01-24 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-01-25 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-01-26 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-01-27 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-01-28 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-01-29 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-01-31 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-02-01 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-02-02 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-02-03 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-02-04 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-02-05 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-02-06 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-02-08 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-02-09 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-02-10 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-02-11 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-02-12 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-02-13 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-02-14 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-02-15 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-02-16 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-02-17 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-02-18 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-02-19 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-02-20 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-02-21 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-02-22 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-02-23 00:00:00+00:00,0.0,0.0,0.0,0.0
AF,2020-02-24 00:00:00+00:00,0.0,1.0,0.0,1.0
AF,2020-02-25 00:00:00+00:00,0.0,1.0,0.0,1.0
AF,2020-02-26 00:00:00+00:00,0.0,1.0,0.0,1.0
AF,2020-02-27 00:00:00+00:00,0.0,1.0,0.0,1.0
AF,2020-02-28 00:00:00+00:00,0.0,1.0,0.0,1.0
AF,2020-02-29 00:00:00+00:00,0.0,1.0,0.0,1.0
AF,2020-03-01 00:00:00+00:00,0.0,1.0,0.0,1.0
AF,2020-03-02 00:00:00+00:00,0.0,1.0,0.0,1.0
AF,2020-03-03 00:00:00+00:00,0.0,1.0,0.0,1.0
AF,2020-03-04 00:00:00+00:00,0.0,1.0,0.0,1.0
AF,2020-03-05 00:00:00+00:00,0.0,1.0,0.0,1.0
AF,2020-03-06 00:00:00+00:00,0.0,1.0,0.0,1.0
AF,2020-03-07 00:00:00+00:00,0.0,1.0,0.0,1.0
AF,2020-03-08 00:00:00+00:00,0.0,4.0,0.0,4.0
AF,2020-03-09 00:00:00+00:00,0.0,4.0,0.0,4.0
AF,2020-03-10 00:00:00+00:00,0.0,5.0,0.0,5.0
AF,2020-03-11 00:00:00+00:00,0.0,7.0,0.0,7.0
AF,2020-03-12 00:00:00+00:00,0.0,7.0,0.0,7.0
AF,2020-03-13 00:00:00+00:00,0.0,7.0,0.0,7.0
AF,2020-03-14 00:00:00+00:00,0.0,11.0,0.0,11.0
AF,2020-03-15 00:00:00+00:00,0.0,16.0,0.0,16.0
AF,2020-03-16 00:00:00+00:00,1.0,21.0,0.0,20.0
AF,2020-03-17 00:00:00+00:00,1.0,22.0,0.0,21.0
AF,2020-03-18 00:00:00+00:00,1.0,22.0,0.0,21.0
AF,2020-03-19 00:00:00+00:00,1.0,22.0,0.0,21.0
AF,2020-03-20 00:00:00+00:00,1.0,24.0,0.0,23.0
AF,2020-03-21 00:00:00+00:00,1.0,24.0,0.0,23.0
AF,2020-03-22 00:00:00+00:00,1.0,40.0,1.0,38.0
AF,2020-03-23 00:00:00+00:00,1.0,40.0,1.0,38.0
AF,2020-03-24 00:00:00+00:00,1.0,74.0,1.0,72.0
AF,2020-03-25 00:00:00+00:00,2.0,84.0,2.0,80.0
AF,2020-03-26 00:00:00+00:00,2.0,94.0,4.0,88.0
AF,2020-03-27 00:00:00+00:00,2.0,110.0,4.0,104.0
AF,2020-03-28 00:00:00+00:00,2.0,110.0,4.0,104.0
AF,2020-03-29 00:00:00+00:00,2.0,120.0,4.0,114.0
AF,2020-03-30 00:00:00+00:00,2.0,170.0,4.0,164.0
AF,2020-03-31 00:00:00+00:00,5.0,174.0,4.0,165.0
AF,2020-04-01 00:00:00+00:00,5.0,237.0,4.0,228.0
AF,2020-04-02 00:00:00+00:00,10.0,273.0,6.0,257.0
AF,2020-04-03 00:00:00+00:00,10.0,281.0,6.0,265.0
AF,2020-04-04 00:00:00+00:00,10.0,299.0,7.0,282.0
AF,2020-04-05 00:00:00+00:00,15.0,349.0,7.0,327.0
AF,2020-04-06 00:00:00+00:00,18.0,367.0,11.0,338.0
AF,2020-04-07 00:00:00+00:00,18.0,423.0,14.0,391.0
AF,2020-04-08 00:00:00+00:00,29.0,444.0,14.0,401.0
AF,2020-04-09 00:00:00+00:00,32.0,484.0,15.0,437.0
AG,2020-01-22 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-01-23 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-01-24 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-01-25 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-01-26 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-01-27 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-01-28 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-01-29 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-01-31 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-01 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-02 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-03 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-04 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-05 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-06 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-08 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-09 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-10 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-11 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-12 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-13 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-14 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-15 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-16 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-17 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-18 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-19 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-20 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-21 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-22 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-23 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-24 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-25 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-26 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-27 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-28 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-02-29 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-03-01 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-03-02 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-03-03 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-03-04 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-03-05 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-03-06 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-03-07 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-03-08 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-03-10 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-03-11 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-03-12 00:00:00+00:00,0.0,0.0,0.0,0.0
AG,2020-03-13 00:00:00+00:00,0.0,1.0,0.0,1.0
AG,2020-03-14 00:00:00+00:00,0.0,1.0,0.0,1.0
AG,2020-03-15 00:00:00+00:00,0.0,1.0,0.0,1.0
AG,2020-03-16 00:00:00+00:00,0.0,1.0,0.0,1.0
AG,2020-03-17 00:00:00+00:00,0.0,1.0,0.0,1.0
AG,2020-03-18 00:00:00+00:00,0.0,1.0,0.0,1.0
AG,2020-03-19 00:00:00+00:00,0.0,1.0,0.0,1.0
AG,2020-03-20 00:00:00+00:00,0.0,1.0,0.0,1.0
AG,2020-03-21 00:00:00+00:00,0.0,1.0,0.0,1.0
AG,2020-03-22 00:00:00+00:00,0.0,1.0,0.0,1.0
AG,2020-03-23 00:00:00+00:00,0.0,3.0,0.0,3.0
AG,2020-03-24 00:00:00+00:00,0.0,3.0,0.0,3.0
AG,2020-03-25 00:00:00+00:00,0.0,3.0,0.0,3.0
AG,2020-03-26 00:00:00+00:00,0.0,7.0,0.0,7.0
AG,2020-03-27 00:00:00+00:00,0.0,7.0,0.0,7.0
AG,2020-03-28 00:00:00+00:00,0.0,7.0,0.0,7.0
AG,2020-03-29 00:00:00+00:00,0.0,7.0,0.0,7.0
AG,2020-03-30 00:00:00+00:00,0.0,7.0,0.0,7.0
AG,2020-03-31 00:00:00+00:00,0.0,7.0,0.0,7.0
AG,2020-04-01 00:00:00+00:00,0.0,7.0,0.0,7.0
AG,2020-04-02 00:00:00+00:00,0.0,9.0,0.0,9.0
AG,2020-04-03 00:00:00+00:00,0.0,15.0,0.0,15.0
AG,2020-04-04 00:00:00+00:00,0.0,15.0,0.0,15.0
AG,2020-04-05 00:00:00+00:00,0.0,15.0,0.0,15.0
AG,2020-04-06 00:00:00+00:00,0.0,15.0,0.0,15.0
AG,2020-04-07 00:00:00+00:00,0.0,19.0,1.0,18.0
AG,2020-04-08 00:00:00+00:00,0.0,19.0,2.0,17.0
AG,2020-04-09 00:00:00+00:00,0.0,19.0,2.0,17.0
AL,2020-01-22 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-01-23 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-01-24 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-01-25 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-01-26 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-01-27 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-01-28 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-01-29 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-01-31 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-01 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-02 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-03 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-04 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-05 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-06 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-08 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-09 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-10 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-11 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-12 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-13 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-14 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-15 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-16 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-17 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-18 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-19 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-20 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-21 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-22 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-23 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-24 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-25 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-26 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-27 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-28 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-02-29 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-03-01 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-03-02 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-03-03 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-03-04 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-03-05 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-03-06 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-03-07 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-03-08 00:00:00+00:00,0.0,0.0,0.0,0.0
AL,2020-03-09 00:00:00+00:00,0.0,2.0,0.0,2.0
AL,2020-03-10 00:00:00+00:00,0.0,10.0,0.0,10.0
AL,2020-03-11 00:00:00+00:00,0.0,12.0,1.0,11.0
AL,2020-03-12 00:00:00+00:00,0.0,23.0,1.0,22.0
AL,2020-03-13 00:00:00+00:00,0.0,33.0,1.0,32.0
AL,2020-03-14 00:00:00+00:00,0.0,38.0,1.0,37.0
AL,2020-03-15 00:00:00+00:00,0.0,42.0,1.0,41.0
AL,2020-03-16 00:00:00+00:00,0.0,51.0,1.0,50.0
AL,2020-03-17 00:00:00+00:00,0.0,55.0,1.0,54.0
AL,2020-03-18 00:00:00+00:00,0.0,59.0,2.0,57.0
AL,2020-03-19 00:00:00+00:00,0.0,64.0,2.0,62.0
AL,2020-03-20 00:00:00+00:00,0.0,70.0,2.0,68.0
AL,2020-03-21 00:00:00+00:00,2.0,76.0,2.0,72.0
AL,2020-03-22 00:00:00+00:00,2.0,89.0,2.0,85.0
AL,2020-03-23 00:00:00+00:00,2.0,104.0,4.0,98.0
AL,2020-03-24 00:00:00+00:00,10.0,123.0,5.0,108.0
AL,2020-03-25 00:00:00+00:00,17.0,146.0,5.0,124.0
AL,2020-03-26 00:00:00+00:00,17.0,174.0,6.0,151.0
AL,2020-03-27 00:00:00+00:00,31.0,186.0,8.0,147.0
AL,2020-03-28 00:00:00+00:00,31.0,197.0,10.0,156.0
AL,2020-03-29 00:00:00+00:00,33.0,212.0,10.0,169.0
AL,2020-03-30 00:00:00+00:00,44.0,223.0,11.0,168.0
AL,2020-03-31 00:00:00+00:00,52.0,243.0,15.0,176.0
AL,2020-04-01 00:00:00+00:00,67.0,259.0,15.0,177.0
